domain;pdbid;datatype;IBS;IBS;IBS;IBS;IBS;IBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS
C2;Q8C863;alfafold;12;9;2;0;0;0;21;16;1;0;0;0
PX;Q8CE50;alfafold;12;9;1;0;0;0;27;20;2;0;0;0
PX;Q8CFD4;alfafold;8;7;1;0;0;0;21;16;4;0;0;0
C2;Q8CFI0;alfafold;15;7;3;0;0;0;26;19;3;0;0;0
PH;Q8CGU4;alfafold;11;8;1;0;0;0;26;19;5;0;0;0
PH;Q8CHE4;alfafold;10;8;0;1;1;0;23;18;4;0;0;0
PH;Q8CHT1;alfafold;14;12;0;0;0;0;20;13;1;0;0;0
PH;Q8CI95;alfafold;10;7;2;0;0;0;29;14;1;0;0;0
PH;Q8CIB5;alfafold;10;8;2;0;0;0;26;16;2;0;0;0
PH;Q8CIH5;alfafold;5;5;0;0;0;0;36;29;7;0;0;0
C2;Q8CIX1;alfafold;6;5;1;0;0;0;25;18;2;0;0;0
C2;Q8GV43;alfafold;14;9;2;0;0;0;25;19;4;0;0;0
PX;Q8I4E2;alfafold;11;9;2;0;0;0;25;17;2;0;0;0
PH;Q8INB9;alfafold;13;10;1;0;0;0;27;19;2;0;0;0
C2DIS;Q8IUX7;alfafold;11;7;2;0;0;0;37;27;1;0;0;0
C2;Q8IV01;alfafold;10;7;0;0;0;0;20;15;3;0;0;0
PH;Q8IVE3;alfafold;13;9;2;0;0;0;21;14;2;0;0;0
PH;Q8IVF5;alfafold;9;9;1;0;0;0;29;17;1;0;0;0
PH;Q8IW93;alfafold;11;10;1;0;0;0;19;16;2;0;0;0
PH;Q8IWW6;alfafold;8;7;2;0;0;0;28;21;1;0;0;0
PH;Q8IYI6;alfafold;12;9;2;0;0;0;24;20;3;0;0;0
C2;Q8IYJ1;alfafold;11;7;2;0;0;0;24;16;1;0;0;0
C2;Q8IYJ3;alfafold;11;8;2;0;0;0;26;24;2;0;0;0
PH;Q8IZC4;alfafold;8;5;1;0;0;0;26;19;1;0;0;0
PX;Q8JZU6;alfafold;11;8;1;0;0;0;29;21;5;0;0;0
C2;Q8JZW4;alfafold;9;7;2;0;0;0;34;26;4;0;0;0
START;Q8K031;alfafold;6;5;0;0;0;0;45;27;3;0;0;0
C2;Q8K0T7;alfafold;8;7;2;0;0;0;16;13;1;0;0;0
PH;Q8K124;alfafold;9;7;2;0;0;0;22;17;2;0;0;0
PH;Q8K1N2;alfafold;9;6;1;0;0;0;33;20;3;0;0;0
PH;Q8K1Y2;alfafold;12;8;1;0;0;0;12;10;0;0;0;0
PH;Q8K298;alfafold;11;8;2;0;0;0;22;16;0;0;0;0
PH;Q8K2H4;alfafold;9;7;2;0;0;0;25;14;0;1;0;0
C2;Q8K2J0;alfafold;14;11;1;0;0;0;25;20;3;0;0;0
PH;Q8K394;alfafold;17;12;2;0;0;0;22;18;0;0;0;0
PH;Q8K3G9;alfafold;9;7;1;0;0;0;26;17;3;0;0;0
PH;Q8K3H0;alfafold;8;6;1;0;0;0;29;17;2;0;0;0
PH;Q8K3R3;alfafold;11;10;0;0;0;0;38;29;6;0;0;0
C2;Q8K4D7;alfafold;8;6;2;0;0;0;27;24;7;0;0;0
PH;Q8K4M9;alfafold;11;6;3;0;0;0;28;18;1;0;0;0
C2;Q8K4P8;alfafold;10;8;3;0;0;0;18;17;3;0;0;0
C2;Q8K4S1;alfafold;8;6;0;0;0;0;26;22;4;0;0;0
PX;Q8K4V4;alfafold;10;8;1;0;0;0;27;18;0;0;0;0
PX;Q8L5Z7;alfafold;14;11;1;0;0;0;26;17;2;0;0;0
C2;Q8L706;alfafold;10;7;1;0;0;0;26;22;4;0;0;0
PH;Q8L751;alfafold;9;6;1;0;0;0;24;15;0;0;0;0
C2;Q8L7A4;alfafold;13;8;2;0;0;0;20;18;3;0;0;0
START;Q8L7H4;alfafold;9;9;1;0;0;0;32;25;3;0;0;0
C2;Q8LFN9;alfafold;14;8;3;0;0;0;22;17;2;0;0;0
PH;Q8N1W1;alfafold;8;6;0;0;0;0;16;10;0;0;0;0
PH;Q8N264;alfafold;10;8;1;0;0;0;20;15;1;0;0;0
C2;Q8N3E9;alfafold;13;10;1;0;0;0;23;18;3;0;0;0
C2DIS;Q8N436;alfafold;11;10;5;0;0;0;30;24;4;2;1;0
PH;Q8N4B1;alfafold;11;8;0;0;0;0;26;14;3;0;0;0
PH;Q8N4T4;alfafold;10;7;3;0;0;0;27;17;5;0;0;0
PH;Q8N556;alfafold;9;7;0;0;0;0;25;14;1;0;0;0
PH;Q8N5V2;alfafold;12;11;0;0;0;0;21;14;1;0;0;0
C2DIS;Q8N8Z6;alfafold;12;6;0;0;0;0;29;23;3;0;0;0
C2;Q8N9I0;alfafold;11;7;1;0;0;0;23;17;4;0;0;0
PX;Q8N9S9;alfafold;12;9;3;0;0;0;27;16;4;0;0;0
C2;Q8N9U0;alfafold;10;8;0;0;0;0;25;19;4;0;0;0
C2;Q8NB59;alfafold;11;9;2;0;0;0;21;18;4;0;0;0
C2;Q8NB66;alfafold;8;7;2;0;0;0;15;14;1;0;0;0
C2;Q8NBV8;alfafold;10;5;1;0;0;0;23;18;4;0;0;0
PH;Q8NDX1;alfafold;7;3;1;0;0;0;36;26;3;0;0;0
C2;Q8NEB9;alfafold;11;9;3;0;0;0;34;29;6;0;0;0
PH;Q8NEU8;alfafold;9;7;1;0;0;0;25;15;3;0;0;0
C2DIS;Q8QFX6;alfafold;6;6;0;0;0;0;37;26;6;0;0;0
PH;Q8R0J1;alfafold;9;6;0;0;0;0;22;14;2;0;0;0
PH;Q8R1F1;alfafold;13;9;0;0;0;0;27;18;1;0;0;0
START;Q8R1R3;alfafold;12;12;2;0;0;0;29;18;0;0;0;0
PH;Q8R2V5;alfafold;13;11;2;0;0;0;27;15;1;0;0;0
C2;Q8R361;alfafold;13;9;2;0;0;0;28;22;5;0;0;0
PH;Q8R3B1;alfafold;13;11;1;0;0;0;45;32;4;0;0;0
PH;Q8R4H2;alfafold;13;12;1;0;0;0;24;15;1;0;0;0
PX;Q8R4V0;alfafold;9;7;2;0;0;0;24;17;1;0;0;0
PH;Q8R5G7;alfafold;11;8;0;0;0;0;28;17;2;1;0;0
PH;Q8RWQ4;alfafold;10;6;3;0;0;0;20;12;1;0;0;0
START;Q8RWU4;alfafold;5;5;1;0;0;0;25;21;2;0;0;0
PX;Q8S8D3;alfafold;11;11;2;0;0;0;21;14;1;0;0;0
PH;Q8TD55;alfafold;9;7;2;0;0;0;22;14;2;0;0;0
C2;Q8TDW5;alfafold;11;6;1;0;0;0;27;24;4;0;0;0
PH;Q8TDY4;alfafold;8;6;2;0;0;0;23;14;2;0;0;0
PH;Q8TED9;alfafold;10;7;1;0;0;0;20;16;3;0;0;0
PX;Q8TEQ0;alfafold;10;10;1;0;0;0;23;18;1;0;0;0
PH;Q8TER5;alfafold;8;6;1;0;0;0;23;17;1;1;1;0
PH;Q8TF27;alfafold;10;7;4;0;0;0;24;16;3;0;0;0
C2;Q8TF44;alfafold;13;10;2;0;0;0;25;18;3;0;0;0
PH;Q8VC98;alfafold;11;6;2;1;1;0;28;16;2;0;0;0
PH;Q8VCE9;alfafold;11;8;2;0;0;0;27;17;2;0;0;0
PX;Q8VCM2;alfafold;15;9;3;0;0;0;23;12;2;0;0;0
PH;Q8VH46;alfafold;8;7;0;0;0;0;24;13;0;0;0;0
PH;Q8VHH5;alfafold;8;7;2;0;0;0;24;17;5;0;0;0
C2;Q8VHQ7;alfafold;12;7;1;0;0;0;28;25;3;0;0;0
START;Q8VHQ9;alfafold;15;10;1;0;0;0;33;21;2;0;0;0
PH;Q8VZF6;alfafold;16;16;6;0;0;0;31;21;4;0;0;0
C2;Q8W4D4;alfafold;13;7;4;0;0;0;23;17;2;0;0;0
PH;Q8WQ85;alfafold;7;6;1;0;0;0;27;19;1;0;0;0
PH;Q8WWN8;alfafold;11;8;0;0;0;0;30;19;1;1;0;0
PH;Q8WWW8;alfafold;10;8;0;0;0;0;28;16;2;0;0;0
PH;Q8WXI2;alfafold;10;8;2;0;0;0;20;15;2;0;0;0
START;Q8WYK0;alfafold;6;5;0;0;0;0;34;20;3;0;0;0
C2DIS;Q8WYK1;alfafold;9;4;0;0;0;0;37;25;5;0;0;0
PX;Q91VH2;alfafold;12;9;3;0;0;0;24;15;0;0;0;0
PH;Q91WB4;alfafold;5;5;1;0;0;0;17;12;0;0;0;0
PX;Q91WE1;alfafold;7;7;3;0;0;0;30;23;1;0;0;0
PX;Q91WL6;alfafold;9;6;3;0;0;0;33;22;2;0;0;0
PH;Q91XL9;alfafold;11;6;3;0;0;0;29;18;0;0;0;0
C2;Q91XT6;alfafold;11;9;0;0;0;0;26;19;5;0;0;0
PX;Q91YJ2;alfafold;17;13;3;0;0;0;21;15;1;0;0;0
PX;Q91ZR2;alfafold;12;10;2;0;0;0;25;17;0;0;0;0
PH;Q91ZT5;alfafold;1;1;0;0;0;0;20;13;2;0;0;0
C2DIS;Q91ZV2;alfafold;13;7;2;0;0;0;32;20;4;1;0;0
C2DIS;Q91ZV3;alfafold;13;7;2;0;0;0;36;23;4;1;0;0
PH;Q920G0;alfafold;8;7;2;0;0;0;21;15;2;0;0;0
C2;Q920M7;alfafold;13;8;1;0;0;0;22;18;4;0;0;0
C2;Q920N7;alfafold;9;7;0;0;0;0;21;16;3;0;0;0
PX;Q92331;alfafold;9;9;2;0;0;0;26;18;2;1;0;0
PH;Q92349;alfafold;8;7;1;0;0;0;26;22;3;0;0;0
START;Q923Q2;alfafold;7;6;1;0;0;0;45;27;1;1;1;0
C2;Q92462;alfafold;9;7;1;0;0;0;24;20;2;0;0;0
START;Q92502;alfafold;7;5;0;0;0;0;50;32;4;0;0;0
PX;Q92543;alfafold;10;7;1;0;0;0;21;18;1;0;0;0
C2;Q925B4;alfafold;8;6;3;0;0;0;32;22;3;0;0;0
C2;Q925B5;alfafold;10;9;1;0;0;0;23;19;1;0;0;0
C2;Q925C0;alfafold;12;8;2;0;0;0;26;22;4;0;0;0
PH;Q925E0;alfafold;7;7;0;0;0;0;30;23;9;0;0;0
PH;Q925E1;alfafold;6;4;1;0;0;0;29;22;5;0;0;0
PH;Q93646;alfafold;8;6;2;0;0;0;25;18;3;0;0;0
START;Q93V99;alfafold;5;5;1;0;0;0;28;23;2;0;0;0
C2;Q93XX4;alfafold;11;7;2;0;0;0;25;20;4;0;0;0
PH;Q940Y1;alfafold;8;6;1;0;0;0;27;17;2;0;0;0
C2;Q94125;alfafold;10;10;1;0;0;0;38;25;4;0;0;0
C2;Q941L3;alfafold;10;7;2;0;0;0;21;20;3;0;0;0
C2;Q944C1;alfafold;13;9;1;0;0;0;24;20;6;0;0;0
C2;Q944C2;alfafold;12;10;2;0;0;0;27;19;5;0;0;0
C2DIS;Q94887;alfafold;7;6;0;0;0;0;36;24;5;0;0;0
START;Q94C37;alfafold;7;5;1;0;0;0;30;24;1;0;0;0
ANNEXIN;Q94CK4;alfafold;9;6;0;0;0;0;21;14;1;1;0;0
C2DIS;Q95ZV7;alfafold;8;5;1;0;0;0;39;30;5;0;0;0
PH;Q969H4;alfafold;8;7;2;0;0;0;24;17;1;0;0;0
PH;Q969R2;alfafold;10;6;2;0;0;0;28;17;1;0;0;0
PX;Q969T3;alfafold;10;10;1;0;0;0;23;14;1;0;0;0
C2;Q96A23;alfafold;11;7;3;0;0;0;24;19;0;0;0;0
PX;Q96BR1;alfafold;10;8;2;0;0;0;25;18;1;0;0;0
PH;Q96BY6;alfafold;10;9;0;0;0;0;30;20;2;0;0;0
START;Q96DR4;alfafold;8;8;2;0;0;0;50;36;2;0;0;0
PH;Q96DR7;alfafold;12;11;2;0;0;0;26;18;1;0;0;0
C2;Q96FN4;alfafold;11;6;3;0;0;0;24;18;3;0;0;0
PH;Q96JA3;alfafold;9;5;3;0;0;0;24;15;1;0;0;0
PH;Q96M96;alfafold;1;1;0;0;0;0;22;17;3;0;0;0
PH;Q96N96;alfafold;11;10;5;0;0;0;29;17;0;0;0;0
C2DIS;Q96NU0;alfafold;8;5;0;0;0;0;36;28;5;0;0;0
PH;Q96P47;alfafold;8;6;2;0;0;0;24;17;5;0;0;0
PH;Q96P48;alfafold;17;11;3;0;0;0;30;22;5;1;0;0
PH;Q96P50;alfafold;8;8;2;0;0;0;24;15;0;1;0;0
PH;Q96P64;alfafold;11;7;4;0;0;0;23;17;4;0;0;0
C2DIS;Q96PD2;alfafold;12;6;0;0;0;0;35;22;5;1;0;0
PH;Q96PV0;alfafold;0;0;0;0;0;0;26;19;1;0;0;0
PH;Q96PX9;alfafold;10;8;2;0;0;0;25;18;1;0;0;0
START;Q96QB1;alfafold;10;8;1;0;0;0;40;31;3;1;1;0
PX;Q96RF0;alfafold;12;10;2;0;0;0;25;15;0;0;0;0
PX;Q96S38;alfafold;9;8;2;0;0;0;25;21;2;0;0;0
PH;Q96S99;alfafold;5;4;1;0;0;0;17;13;2;0;0;0
C2DIS;Q96SM3;alfafold;13;8;4;0;0;0;29;22;2;0;0;0
PH;Q96SU4;alfafold;9;6;2;0;0;0;27;17;2;0;0;0
PH;Q96TA1;alfafold;13;9;0;0;0;0;27;18;1;0;0;0
PH;Q96WV2;alfafold;12;9;2;0;0;0;23;13;1;0;0;0
PH;Q99418;alfafold;15;12;1;0;0;0;29;15;0;0;0;0
C2;Q99829;alfafold;11;7;2;0;0;0;24;18;1;0;0;0
PH;Q99J31;alfafold;5;4;1;0;0;0;27;19;0;0;0;0
PH;Q99JE4;alfafold;13;11;2;0;0;0;20;17;1;0;0;0
C2;Q99JE6;alfafold;6;4;0;0;0;0;26;23;6;0;0;0
ANNEXIN;Q99JG3;alfafold;8;6;0;0;0;0;22;13;0;0;0;0
PH;Q99KW3;alfafold;9;6;0;0;0;0;29;17;1;1;0;0
PH;Q99L88;alfafold;5;5;0;0;0;0;26;18;4;0;0;0
PH;Q99MK8;alfafold;12;8;2;0;0;0;25;18;1;1;1;0
PX;Q99N27;alfafold;18;14;3;0;0;0;25;17;1;1;0;0
C2;Q99N48;alfafold;11;7;2;0;0;0;25;20;3;0;0;0
C2;Q99N50;alfafold;14;10;1;0;0;0;24;22;4;0;0;0
C2;Q99N80;alfafold;12;9;2;0;0;0;25;23;1;0;0;0
START;Q99NB7;alfafold;8;6;0;0;0;0;36;24;3;0;0;0
C2;Q99NE5;alfafold;4;3;0;0;0;0;19;17;1;0;0;0
C2DIS;Q99P47;alfafold;9;5;0;0;0;0;37;29;5;0;0;0
C2;Q99P84;alfafold;7;6;0;0;0;0;24;21;4;0;0;0
START;Q9AV49;alfafold;7;7;1;0;0;0;37;23;0;0;0;0
C2;Q9BQG1;alfafold;11;7;3;0;0;0;21;17;1;0;0;0
PH;Q9BQI7;alfafold;8;7;0;0;0;0;33;23;2;0;0;0
PH;Q9BQL6;alfafold;9;7;1;0;0;0;25;14;0;0;0;0
C2;Q9BQS2;alfafold;9;8;2;0;0;0;26;23;2;0;0;0
PH;Q9BRC7;alfafold;12;10;1;0;0;0;38;28;7;0;0;0
C2;Q9BSJ8;alfafold;11;7;2;0;0;0;23;22;2;0;0;0
PH;Q9BST9;alfafold;13;9;1;0;0;0;22;13;2;0;0;0
C2;Q9BT88;alfafold;17;10;3;0;0;0;21;19;4;0;0;0
PH;Q9BXB5;alfafold;9;7;2;0;0;0;25;16;0;0;0;0
C2;Q9BXF6;alfafold;11;8;2;0;0;0;26;19;4;0;0;0
PH;Q9BXW6;alfafold;12;6;4;0;0;0;27;17;1;0;0;0
C2DIS;Q9BZ76;alfafold;9;5;0;0;0;0;35;29;5;0;0;0
PH;Q9BZF2;alfafold;11;8;2;0;0;0;25;15;2;0;0;0
PH;Q9BZF3;alfafold;12;8;3;0;0;0;25;17;2;0;0;0
C2DIS;Q9C0A0;alfafold;9;5;0;0;0;0;36;28;6;0;0;0
PX;Q9C0U7;alfafold;9;9;1;0;0;0;22;16;2;0;0;0
C2;Q9C5Y0;alfafold;14;14;5;0;0;0;13;11;0;0;0;0
C2;Q9C6B7;alfafold;11;8;2;0;0;0;25;18;3;0;0;0
PH;Q9C6C3;alfafold;24;23;6;0;0;0;18;15;0;0;0;0
C2;Q9C8H3;alfafold;11;9;0;0;0;0;24;19;3;0;0;0
C2;Q9C8Y2;alfafold;12;8;1;0;0;0;24;19;2;0;0;0
ANNEXIN;Q9C9X3;alfafold;10;7;0;0;0;0;23;13;1;1;1;0
C2DIS;Q9CPW0;alfafold;9;6;0;0;0;0;36;22;4;0;0;0
C2;Q9CUN6;alfafold;10;7;2;0;0;0;19;14;2;1;0;0
PX;Q9CWK8;alfafold;17;13;2;0;0;0;26;19;1;0;0;0
PH;Q9CWR0;alfafold;9;3;1;0;0;0;27;15;1;0;0;0
PX;Q9CWT3;alfafold;12;10;5;0;0;0;25;19;4;0;0;0
PX;Q9CY18;alfafold;13;10;3;0;0;0;28;16;1;1;0;0
PH;Q9D240;alfafold;9;8;0;0;0;0;29;19;3;0;0;0
C2DIS;Q9D2L5;alfafold;12;8;4;0;0;0;29;21;4;1;1;0
PX;Q9D2Y5;alfafold;11;8;1;0;0;0;26;17;2;0;0;0
PX;Q9D3S3;alfafold;10;10;1;0;0;0;21;18;0;0;0;0
C2;Q9D620;alfafold;13;6;4;0;0;0;24;18;2;0;0;0
PX;Q9D8U8;alfafold;15;12;0;0;0;0;26;20;1;0;0;0
START;Q9DBK0;alfafold;8;6;0;0;0;0;34;23;2;0;0;0
PH;Q9DBS9;alfafold;10;7;1;0;0;0;24;17;2;0;0;0
C2;Q9DC53;alfafold;10;7;2;0;0;0;23;16;1;0;0;0
START;Q9DFS4;alfafold;9;6;1;0;0;0;35;24;2;0;0;0
START;Q9DG10;alfafold;9;7;1;0;0;0;33;22;2;2;0;0
C2;Q9EPQ2;alfafold;8;6;1;0;0;0;26;22;4;0;0;0
START;Q9EPQ7;alfafold;7;7;2;0;0;0;40;28;2;1;1;0
PH;Q9EQG9;alfafold;3;1;0;0;0;0;47;31;2;0;0;0
PH;Q9EQH1;alfafold;10;9;0;0;0;0;28;16;1;0;0;0
C2;Q9EQT6;alfafold;10;8;0;0;0;0;23;19;1;0;0;0
C2;Q9EQZ7;alfafold;3;2;0;0;0;0;18;15;2;0;0;0
PH;Q9ER64;alfafold;11;9;2;0;0;0;29;19;1;0;0;0
PH;Q9ERD6;alfafold;9;8;1;0;0;0;28;18;1;0;0;0
PH;Q9ERE6;alfafold;9;6;0;0;0;0;32;19;4;0;0;0
PH;Q9ERS4;alfafold;9;5;3;0;0;0;22;14;0;0;0;0
PH;Q9ES28;alfafold;9;6;2;0;0;0;24;18;1;0;0;0
PH;Q9ES67;alfafold;14;12;1;0;0;0;24;16;3;0;0;0
C2;Q9ESD7;alfafold;14;7;3;0;0;0;29;23;5;0;0;0
C2;Q9ESF1;alfafold;11;7;2;0;0;0;22;20;4;0;0;0
C2;Q9ESN1;alfafold;13;8;1;0;0;0;24;18;1;0;0;0
PH;Q9ESQ7;alfafold;9;7;0;0;0;0;33;21;2;0;0;0
START;Q9FFI0;alfafold;7;5;1;0;0;0;35;28;3;0;0;0
PX;Q9FG38;alfafold;11;10;0;0;0;0;29;18;2;0;0;0
C2;Q9FGS8;alfafold;9;9;2;1;0;0;23;18;1;0;0;0
C2;Q9FHP6;alfafold;12;8;3;0;0;0;24;19;0;0;0;0
C2;Q9FIK8;alfafold;12;8;2;0;0;0;23;16;3;0;0;0
PH;Q9FIT8;alfafold;6;5;2;0;0;0;29;20;1;0;0;0
START;Q9FJS2;alfafold;11;9;0;0;0;0;36;27;2;0;0;0
C2;Q9FL59;alfafold;15;10;1;0;0;0;20;15;3;0;0;0
PH;Q9FMP8;alfafold;12;6;1;0;0;0;20;13;1;0;0;0
START;Q9FVI6;alfafold;6;6;2;0;0;0;36;27;2;0;0;0
C2;Q9FVJ3;alfafold;13;8;3;0;0;0;23;18;2;0;0;0
START;Q9FX31;alfafold;9;8;2;0;0;0;33;24;2;0;0;0
C2;Q9H0M0;alfafold;12;9;2;0;0;0;22;17;1;0;0;0
PH;Q9H0X9;alfafold;13;10;1;0;0;0;29;19;1;0;0;0
PH;Q9H254;alfafold;14;9;0;0;0;0;28;20;0;0;0;0
PH;Q9H2D6;alfafold;12;10;1;0;0;0;26;15;1;1;1;0
PX;Q9H3E2;alfafold;13;10;2;0;0;0;23;18;3;0;0;0
C2;Q9H426;alfafold;6;4;1;0;0;0;25;18;3;0;0;0
PH;Q9H4E7;alfafold;12;8;1;0;0;0;32;18;0;0;0;0
PH;Q9H4L5;alfafold;12;8;2;0;0;0;24;17;2;0;0;0
PH;Q9H7P9;alfafold;11;8;2;0;0;0;23;18;3;0;0;0
PH;Q9H8W4;alfafold;5;5;1;0;0;0;17;12;0;0;0;0
PH;Q9HB19;alfafold;11;8;1;0;0;0;24;18;4;1;1;0
C2;Q9HC10;alfafold;12;7;2;0;0;0;23;20;5;0;0;0
C2;Q9HCH3;alfafold;10;7;2;2;1;0;22;18;4;0;0;0
C2;Q9HCH5;alfafold;11;8;3;0;0;0;29;26;5;0;0;0
C2;Q9JHG7;alfafold;16;14;1;0;0;0;33;26;4;0;0;0
PH;Q9JHK5;alfafold;10;6;0;0;0;0;27;17;1;0;0;0
ANNEXIN;Q9JHQ0;alfafold;8;6;0;0;0;0;24;16;1;0;0;0
C2;Q9JIR3;alfafold;6;4;1;0;0;0;23;15;2;0;0;0
PH;Q9JIY0;alfafold;5;5;2;0;0;0;27;17;0;0;0;0
PH;Q9JK15;alfafold;11;10;2;0;0;0;26;18;1;0;0;0
PH;Q9JLM9;alfafold;8;5;0;1;1;0;20;15;0;0;0;0
PH;Q9JM90;alfafold;5;4;0;0;0;0;20;16;1;0;0;0
START;Q9JMD3;alfafold;8;8;1;0;0;0;32;22;4;0;0;0
START;Q9LMT8;alfafold;8;8;1;0;0;0;36;26;3;0;0;0
C2;Q9LP65;alfafold;11;8;3;0;0;0;27;20;3;0;0;0
PH;Q9LQ55;alfafold;10;10;0;0;0;0;28;23;1;0;0;0
PH;Q9LRZ5;alfafold;8;6;1;0;0;0;17;12;1;0;0;0
PX;Q9LSB9;alfafold;10;9;2;0;0;0;23;15;2;0;0;0
START;Q9LTK3;alfafold;6;6;1;0;0;0;32;18;2;0;0;0
C2;Q9LVH4;alfafold;11;8;3;0;0;0;28;21;3;0;0;0
ANNEXIN;Q9LX07;alfafold;9;6;1;0;0;0;21;14;1;1;0;0
ANNEXIN;Q9LX08;alfafold;9;7;1;0;0;0;21;14;0;0;0;0
C2;Q9LY51;alfafold;14;10;2;0;0;0;30;21;6;0;0;0
START;Q9M2E8;alfafold;5;4;1;0;0;0;30;22;3;0;0;0
C2;Q9M2R0;alfafold;12;5;2;0;0;0;19;14;3;0;0;0
C2;Q9M2T2;alfafold;11;8;2;0;0;0;31;19;3;0;0;0
START;Q9M9P4;alfafold;7;6;2;0;0;0;33;23;3;0;0;0
PH;Q9M9W8;alfafold;10;9;4;0;0;0;12;11;1;0;0;0
PH;Q9N5D3;alfafold;15;14;1;0;0;0;19;17;0;0;0;0
PH;Q9NGC3;alfafold;8;7;1;0;0;0;24;17;4;0;0;0
PH;Q9NGQ2;alfafold;11;9;1;0;0;0;23;18;3;0;0;0
PH;Q9NHE5;alfafold;9;7;1;0;0;0;30;20;5;0;0;0
PH;Q9NHV9;alfafold;12;8;1;0;0;0;9;5;1;0;0;0
PH;Q9NPF8;alfafold;11;9;2;0;0;0;28;19;2;0;0;0
C2;Q9NQ66;alfafold;5;4;0;0;0;0;27;22;6;0;0;0
START;Q9NQZ5;alfafold;12;12;2;0;0;0;34;24;1;0;0;0
PH;Q9NR81;alfafold;10;8;1;0;0;0;24;17;3;0;0;0
PX;Q9NRS6;alfafold;6;6;3;0;0;0;29;23;1;0;0;0
PH;Q9NSN8;alfafold;9;7;1;0;0;0;29;21;4;0;0;0
PH;Q9NW61;alfafold;9;8;0;0;0;0;25;17;3;0;0;0
PH;Q9NYI0;alfafold;9;7;0;0;0;0;31;21;3;0;0;0
PH;Q9NZM3;alfafold;11;9;1;0;0;0;13;13;0;0;0;0
C2;Q9P212;alfafold;8;6;1;0;0;0;25;21;3;0;0;0
PH;Q9P227;alfafold;12;11;0;0;0;0;28;19;2;0;0;0
C2;Q9P2P5;alfafold;12;7;3;0;0;0;19;17;1;0;0;0
PX;Q9P779;alfafold;13;9;0;0;0;0;30;19;3;0;0;0
PH;Q9P7Y8;alfafold;9;7;2;0;0;0;28;19;3;0;0;0
PH;Q9QUH6;alfafold;0;0;0;0;0;0;25;18;1;0;0;0
C2;Q9QW07;alfafold;8;7;1;0;0;0;30;25;7;0;0;0
PH;Q9QWN8;alfafold;14;9;0;0;0;0;32;24;2;0;0;0
PH;Q9QXT1;alfafold;11;8;2;0;0;0;15;11;2;0;0;0
PH;Q9QYJ2;alfafold;12;10;2;0;0;0;26;21;4;0;0;0
PH;Q9QYY0;alfafold;9;9;1;0;0;0;24;13;2;1;0;0
ANNEXIN;Q9QZ10;alfafold;8;6;0;0;0;0;25;16;3;0;0;0
PH;Q9QZC5;alfafold;10;6;0;0;0;0;16;12;1;0;0;0
PH;Q9R0C8;alfafold;2;1;0;0;0;0;7;7;0;0;0;0
C2;Q9R0N3;alfafold;16;10;3;0;0;0;21;19;3;0;0;0
C2;Q9R0N4;alfafold;11;7;1;0;0;0;22;16;1;0;0;0
C2;Q9R0N5;alfafold;12;7;1;0;0;0;22;17;3;0;0;0
C2;Q9R0N6;alfafold;9;7;2;0;0;0;22;18;4;0;0;0
C2;Q9R0N8;alfafold;11;7;1;0;0;0;22;17;2;0;0;0
C2;Q9R0N9;alfafold;11;7;1;0;0;0;21;16;1;0;0;0
C2;Q9R0Q1;alfafold;12;6;1;0;0;0;26;24;3;0;0;0
START;Q9R0Z9;alfafold;8;6;1;0;0;0;40;29;2;1;1;0
C2;Q9R189;alfafold;11;7;1;0;0;0;24;23;4;0;0;0
C2;Q9S764;alfafold;13;8;2;0;0;0;25;19;3;0;0;0
C2;Q9S7J9;alfafold;11;7;1;0;0;0;25;20;4;0;0;0
START;Q9S9Z0;alfafold;9;8;2;0;0;0;31;24;3;0;0;0
PH;Q9SAF0;alfafold;10;6;1;0;0;0;22;13;0;0;0;0
START;Q9SE43;alfafold;7;7;1;0;0;0;34;22;0;0;0;0
ANNEXIN;Q9SE45;alfafold;8;5;0;0;0;0;22;14;3;0;0;0
PH;Q9SE83;alfafold;14;14;0;0;0;0;25;18;1;0;0;0
C2;Q9SKR2;alfafold;12;8;2;0;0;0;21;17;1;0;0;0
PH;Q9SMX5;alfafold;6;4;1;0;0;0;25;18;2;0;0;0
C2;Q9SSL1;alfafold;13;8;2;0;0;0;24;19;1;0;0;0
PH;Q9ST43;alfafold;11;8;3;0;0;0;25;16;1;1;1;0
C2;Q9STZ3;alfafold;15;9;1;0;0;0;26;20;4;0;0;0
PH;Q9SU36;alfafold;8;6;1;0;0;0;22;14;0;0;0;0
C2;Q9T051;alfafold;13;11;1;0;0;0;14;10;2;0;0;0
C2;Q9T052;alfafold;16;11;2;0;0;0;10;9;1;0;0;0
C2;Q9T053;alfafold;12;8;2;0;0;0;12;9;2;0;0;0
PH;Q9TW28;alfafold;11;9;3;0;0;0;21;15;0;0;0;0
C2;Q9TXI7;alfafold;11;10;2;0;0;0;34;29;4;0;0;0
PH;Q9TXP3;alfafold;5;4;0;0;0;0;22;13;0;0;0;0
C2;Q9UBL6;alfafold;11;7;2;0;0;0;22;20;2;0;0;0
PH;Q9UF11;alfafold;12;8;2;0;0;0;32;18;2;0;0;0
C2DIS;Q9UHC6;alfafold;10;5;0;0;0;0;36;21;5;0;0;0
PH;Q9UIA0;alfafold;14;11;1;0;0;0;30;17;1;0;0;0
